PSIZ,DLRT,REPL,SQLN,NGEN,MTHD,SERF
10000000,2E-10,4,0,50,aster-new,0.0103
10000000,2E-10,4,0,500,aster-new,0
10000000,2E-10,5,0,100,aster-new,0.0103
10000000,2E-10,5,0,25,aster-new,0
10000000,2E-10,5,0,50,aster-new,0
10000000,2E-10,5,0,500,aster-new,0.0103
10000000,2E-10,6,0,100,aster-new,0
10000000,2E-10,6,0,25,aster-new,0.0103
10000000,2E-10,6,0,50,aster-new,0.0103
10000000,2E-10,6,0,500,aster-new,0
10000000,2E-10,7,0,100,aster-new,0
10000000,2E-10,7,0,25,aster-new,0.0103
10000000,2E-10,7,0,50,aster-new,0
10000000,2E-10,7,0,500,aster-new,0
10000000,2E-10,8,0,100,aster-new,0
10000000,2E-10,8,0,25,aster-new,0
10000000,2E-10,8,0,50,aster-new,0
10000000,2E-10,8,0,500,aster-new,0
10000000,2E-10,9,0,100,aster-new,0.0206
10000000,2E-10,9,0,25,aster-new,0.0103
10000000,2E-10,9,0,50,aster-new,0
10000000,2E-10,9,0,500,aster-new,0.0103
10000000,2E-10,10,0,100,aster-new,0
10000000,2E-10,10,0,25,aster-new,0
10000000,2E-10,10,0,50,aster-new,0
10000000,2E-10,10,0,500,aster-new,0
50000000,2E-10,1,0,100,aster-new,0.0103
50000000,2E-10,1,0,25,aster-new,0.0206
50000000,2E-10,1,0,50,aster-new,0.0206
50000000,2E-10,1,0,500,aster-new,0
50000000,2E-10,2,0,100,aster-new,0.0206
50000000,2E-10,2,0,25,aster-new,0.0206
50000000,2E-10,2,0,50,aster-new,0.0103
50000000,2E-10,2,0,500,aster-new,0.0206
50000000,2E-10,3,0,100,aster-new,0
50000000,2E-10,3,0,25,aster-new,0
50000000,2E-10,3,0,50,aster-new,0
50000000,2E-10,3,0,500,aster-new,0
50000000,2E-10,4,0,100,aster-new,0.0206
50000000,2E-10,4,0,25,aster-new,0.0206
50000000,2E-10,4,0,50,aster-new,0.0206
50000000,2E-10,4,0,500,aster-new,0.0206
50000000,2E-10,5,0,100,aster-new,0
50000000,2E-10,5,0,25,aster-new,0.0309
50000000,2E-10,5,0,50,aster-new,0.0309
50000000,2E-10,5,0,500,aster-new,0
50000000,2E-10,6,0,100,aster-new,0.0103
50000000,2E-10,6,0,25,aster-new,0
50000000,2E-10,6,0,50,aster-new,0
50000000,2E-10,6,0,500,aster-new,0
50000000,2E-10,7,0,100,aster-new,0
50000000,2E-10,7,0,25,aster-new,0.0309
50000000,2E-10,7,0,50,aster-new,0.0103
50000000,2E-10,7,0,500,aster-new,0
50000000,2E-10,8,0,100,aster-new,0.0309
50000000,2E-10,8,0,25,aster-new,0.0619
50000000,2E-10,8,0,50,aster-new,0.0619
50000000,2E-10,8,0,500,aster-new,0.0103
50000000,2E-10,9,0,100,aster-new,0.0206
50000000,2E-10,9,0,25,aster-new,0.0309
50000000,2E-10,9,0,50,aster-new,0.0206
50000000,2E-10,9,0,500,aster-new,0
50000000,2E-10,10,0,100,aster-new,0.0206
50000000,2E-10,10,0,25,aster-new,0.0412
50000000,2E-10,10,0,50,aster-new,0.0309
50000000,2E-10,10,0,500,aster-new,0
10000000,5E-10,1,0,100,aster-new,0
10000000,5E-10,1,0,25,aster-new,0
10000000,5E-10,1,0,50,aster-new,0
10000000,5E-10,1,0,500,aster-new,0
10000000,5E-10,2,0,100,aster-new,0
10000000,5E-10,2,0,25,aster-new,0
10000000,5E-10,2,0,50,aster-new,0
10000000,5E-10,2,0,500,aster-new,0
10000000,5E-10,3,0,100,aster-new,0
10000000,5E-10,3,0,25,aster-new,0.0206
10000000,5E-10,3,0,50,aster-new,0
10000000,5E-10,3,0,500,aster-new,0
10000000,5E-10,4,0,100,aster-new,0.0103
10000000,5E-10,4,0,25,aster-new,0.0206
10000000,5E-10,4,0,50,aster-new,0.0103
10000000,5E-10,4,0,500,aster-new,0.0103
10000000,5E-10,5,0,100,aster-new,0
10000000,5E-10,5,0,25,aster-new,0.0103
10000000,5E-10,5,0,50,aster-new,0.0103
10000000,5E-10,5,0,500,aster-new,0
10000000,5E-10,6,0,100,aster-new,0
10000000,5E-10,6,0,25,aster-new,0.0103
10000000,5E-10,6,0,50,aster-new,0.0103
10000000,5E-10,6,0,500,aster-new,0
10000000,5E-10,7,0,100,aster-new,0
10000000,5E-10,7,0,25,aster-new,0
10000000,5E-10,7,0,50,aster-new,0
10000000,5E-10,7,0,500,aster-new,0
10000000,5E-10,8,0,100,aster-new,0
10000000,5E-10,8,0,25,aster-new,0
10000000,5E-10,8,0,50,aster-new,0
10000000,5E-10,8,0,500,aster-new,0
10000000,5E-10,9,0,100,aster-new,0
10000000,5E-10,9,0,25,aster-new,0.0103
10000000,5E-10,9,0,50,aster-new,0.0206
10000000,5E-10,9,0,500,aster-new,0
10000000,5E-10,10,0,100,aster-new,0
10000000,5E-10,10,0,25,aster-new,0
10000000,5E-10,10,0,50,aster-new,0
10000000,5E-10,10,0,500,aster-new,0
50000000,5E-10,1,0,100,aster-new,0.0206
50000000,5E-10,1,0,25,aster-new,0.0412
50000000,5E-10,1,0,50,aster-new,0.0309
50000000,5E-10,1,0,500,aster-new,0.0103
50000000,5E-10,2,0,100,aster-new,0.0309
50000000,5E-10,2,0,25,aster-new,0.0515
50000000,5E-10,2,0,50,aster-new,0.0515
50000000,5E-10,2,0,500,aster-new,0.0103
50000000,5E-10,3,0,100,aster-new,0.0206
50000000,5E-10,3,0,25,aster-new,0.0515
50000000,5E-10,3,0,50,aster-new,0.0515
50000000,5E-10,3,0,500,aster-new,0.0103
50000000,5E-10,4,0,100,aster-new,0.0103
50000000,5E-10,4,0,25,aster-new,0.0309
50000000,5E-10,4,0,50,aster-new,0.0103
50000000,5E-10,4,0,500,aster-new,0
50000000,5E-10,5,0,100,aster-new,0.0103
50000000,5E-10,5,0,25,aster-new,0.0206
50000000,5E-10,5,0,50,aster-new,0.0309
50000000,5E-10,5,0,500,aster-new,0.0103
50000000,5E-10,6,0,100,aster-new,0.0103
50000000,5E-10,6,0,25,aster-new,0.0412
50000000,5E-10,6,0,50,aster-new,0.0309
50000000,5E-10,6,0,500,aster-new,0
50000000,5E-10,7,0,100,aster-new,0
50000000,5E-10,7,0,25,aster-new,0.0515
50000000,5E-10,7,0,50,aster-new,0.0309
50000000,5E-10,7,0,500,aster-new,0
50000000,5E-10,8,0,100,aster-new,0.0206
50000000,5E-10,8,0,25,aster-new,0.0412
50000000,5E-10,8,0,50,aster-new,0.0206
50000000,5E-10,8,0,500,aster-new,0
50000000,5E-10,9,0,100,aster-new,0
50000000,5E-10,9,0,25,aster-new,0.0309
50000000,5E-10,9,0,50,aster-new,0.0309
50000000,5E-10,9,0,500,aster-new,0.0103
50000000,5E-10,10,0,100,aster-new,0.0309
50000000,5E-10,10,0,25,aster-new,0.0515
50000000,5E-10,10,0,50,aster-new,0.0412
50000000,5E-10,10,0,500,aster-new,0.0103
10000000,0,1,100,100,aster-new,0.0103
10000000,0,1,100,25,aster-new,0.0309
10000000,0,1,100,50,aster-new,0.0309
10000000,0,1,100,500,aster-new,0.0103
10000000,0,1,25,100,aster-new,0.0515
10000000,0,1,25,25,aster-new,0.1134
10000000,0,1,25,50,aster-new,0.0722
10000000,0,1,25,500,aster-new,0.0309
10000000,0,1,250,100,aster-new,0.0206
10000000,0,1,250,25,aster-new,0.0206
10000000,0,1,250,50,aster-new,0.0309
10000000,0,1,250,500,aster-new,0.0206
10000000,0,1,50,100,aster-new,0.0206
10000000,0,1,50,25,aster-new,0.0412
10000000,0,1,50,50,aster-new,0.0103
10000000,0,1,50,500,aster-new,0.0103
10000000,0,2,100,100,aster-new,0.0206
10000000,0,2,100,25,aster-new,0.1031
10000000,0,2,100,50,aster-new,0.0515
10000000,0,2,100,500,aster-new,0
10000000,0,2,25,100,aster-new,0.1031
10000000,0,2,25,25,aster-new,0.1649
10000000,0,2,25,50,aster-new,0.0928
10000000,0,2,25,500,aster-new,0.0722
10000000,0,2,250,100,aster-new,0.0412
10000000,0,2,250,25,aster-new,0.0206
10000000,0,2,250,50,aster-new,0.0309
10000000,0,2,250,500,aster-new,0.0206
10000000,0,2,50,100,aster-new,0.0619
10000000,0,2,50,25,aster-new,0.0722
10000000,0,2,50,50,aster-new,0.0722
10000000,0,2,50,500,aster-new,0.0206
10000000,0,3,100,100,aster-new,0.0619
10000000,0,3,100,25,aster-new,0.0825
10000000,0,3,100,50,aster-new,0.0412
10000000,0,3,100,500,aster-new,0.0103
10000000,0,3,25,100,aster-new,0.0825
10000000,0,3,25,25,aster-new,0.1443
10000000,0,3,25,50,aster-new,0.0928
10000000,0,3,25,500,aster-new,0.0515
10000000,0,3,250,100,aster-new,0.0206
10000000,0,3,250,25,aster-new,0.0309
10000000,0,3,250,50,aster-new,0.0206
10000000,0,3,250,500,aster-new,0
10000000,0,3,50,100,aster-new,0.0206
10000000,0,3,50,25,aster-new,0.0928
10000000,0,3,50,50,aster-new,0.1031
10000000,0,3,50,500,aster-new,0.0206
10000000,0,4,100,100,aster-new,0.0515
10000000,0,4,100,25,aster-new,0.0412
10000000,0,4,100,50,aster-new,0.0412
10000000,0,4,100,500,aster-new,0.0103
10000000,0,4,25,100,aster-new,0.0825
10000000,0,4,25,25,aster-new,0.1443
10000000,0,4,25,50,aster-new,0.1134
10000000,0,4,25,500,aster-new,0.0412
10000000,0,4,250,100,aster-new,0.0103
10000000,0,4,250,25,aster-new,0.0309
10000000,0,4,250,50,aster-new,0
10000000,0,4,250,500,aster-new,0.0103
10000000,0,4,50,100,aster-new,0.0309
10000000,0,4,50,25,aster-new,0.1134
10000000,0,4,50,50,aster-new,0.0619
10000000,0,4,50,500,aster-new,0.0206
10000000,0,5,100,100,aster-new,0.0206
10000000,0,5,100,25,aster-new,0.0412
10000000,0,5,100,50,aster-new,0.0515
10000000,0,5,100,500,aster-new,0.0103
10000000,0,5,25,100,aster-new,0.0619
10000000,0,5,25,25,aster-new,0.1443
10000000,0,5,25,50,aster-new,0.0928
10000000,0,5,25,500,aster-new,0.0515
10000000,0,5,250,100,aster-new,0.0206
10000000,0,5,250,25,aster-new,0.0206
10000000,0,5,250,50,aster-new,0.0309
10000000,0,5,250,500,aster-new,0.0206
10000000,0,5,50,100,aster-new,0.0619
10000000,0,5,50,25,aster-new,0.1031
10000000,0,5,50,50,aster-new,0.0619
10000000,0,5,50,500,aster-new,0.0309
10000000,0,6,100,100,aster-new,0.0206
10000000,0,6,100,25,aster-new,0.0825
10000000,0,6,100,50,aster-new,0.0825
10000000,0,6,100,500,aster-new,0
10000000,0,6,25,100,aster-new,0.0515
10000000,0,6,25,25,aster-new,0.1753
10000000,0,6,25,50,aster-new,0.0825
10000000,0,6,25,500,aster-new,0.0309
10000000,0,6,250,100,aster-new,0.0103
10000000,0,6,250,25,aster-new,0.0206
10000000,0,6,250,50,aster-new,0
10000000,0,6,250,500,aster-new,0
10000000,0,6,50,100,aster-new,0.0825
10000000,0,6,50,25,aster-new,0.0928
10000000,0,6,50,50,aster-new,0.1031
10000000,0,6,50,500,aster-new,0.0309
10000000,0,7,100,100,aster-new,0.0309
10000000,0,7,100,25,aster-new,0.0412
10000000,0,7,100,50,aster-new,0.0309
10000000,0,7,100,500,aster-new,0.0309
10000000,0,7,25,100,aster-new,0.0619
10000000,0,7,25,25,aster-new,0.1031
10000000,0,7,25,50,aster-new,0.0928
10000000,0,7,25,500,aster-new,0.0206
10000000,0,7,250,100,aster-new,0.0412
10000000,0,7,250,25,aster-new,0.0412
10000000,0,7,250,50,aster-new,0.0309
10000000,0,7,250,500,aster-new,0.0206
10000000,0,7,50,100,aster-new,0.0619
10000000,0,7,50,25,aster-new,0.0928
10000000,0,7,50,50,aster-new,0.0928
10000000,0,7,50,500,aster-new,0.0309
10000000,0,8,100,100,aster-new,0.0412
10000000,0,8,100,25,aster-new,0.0928
10000000,0,8,100,50,aster-new,0.0722
10000000,0,8,100,500,aster-new,0.0103
10000000,0,8,25,100,aster-new,0.0825
10000000,0,8,25,25,aster-new,0.1856
10000000,0,8,25,50,aster-new,0.1237
10000000,0,8,25,500,aster-new,0.0412
10000000,0,8,250,100,aster-new,0.0206
10000000,0,8,250,25,aster-new,0.0722
10000000,0,8,250,50,aster-new,0.0309
10000000,0,8,250,500,aster-new,0.0103
10000000,0,8,50,100,aster-new,0.0928
10000000,0,8,50,25,aster-new,0.1443
10000000,0,8,50,50,aster-new,0.0928
10000000,0,8,50,500,aster-new,0.0206
10000000,0,9,100,100,aster-new,0.0103
10000000,0,9,100,25,aster-new,0.0412
10000000,0,9,100,50,aster-new,0.0309
10000000,0,9,100,500,aster-new,0
10000000,0,9,25,100,aster-new,0.0309
10000000,0,9,25,25,aster-new,0.0928
10000000,0,9,25,50,aster-new,0.0515
10000000,0,9,25,500,aster-new,0.0103
10000000,0,9,250,100,aster-new,0.0206
10000000,0,9,250,25,aster-new,0.0206
10000000,0,9,250,50,aster-new,0.0103
10000000,0,9,250,500,aster-new,0.0103
10000000,0,9,50,100,aster-new,0.0309
10000000,0,9,50,25,aster-new,0.0515
10000000,0,9,50,50,aster-new,0.0412
10000000,0,9,50,500,aster-new,0
10000000,0,10,100,100,aster-new,0.0103
10000000,0,10,100,25,aster-new,0.0825
10000000,0,10,100,50,aster-new,0.0515
10000000,0,10,100,500,aster-new,0
10000000,0,10,25,100,aster-new,0.0619
10000000,0,10,25,25,aster-new,0.1856
10000000,0,10,25,50,aster-new,0.0928
10000000,0,10,25,500,aster-new,0.0412
10000000,0,10,250,100,aster-new,0.0103
10000000,0,10,250,25,aster-new,0.0412
10000000,0,10,250,50,aster-new,0.0412
10000000,0,10,250,500,aster-new,0.0103
10000000,0,10,50,100,aster-new,0.0722
10000000,0,10,50,25,aster-new,0.0825
10000000,0,10,50,50,aster-new,0.0619
10000000,0,10,50,500,aster-new,0.0103
50000000,0,1,100,100,aster-new,0.0309
50000000,0,1,100,25,aster-new,0.0515
50000000,0,1,100,50,aster-new,0.0412
50000000,0,1,100,500,aster-new,0.0206
50000000,0,1,25,100,aster-new,0.0412
50000000,0,1,25,25,aster-new,0.1443
50000000,0,1,25,50,aster-new,0.1237
50000000,0,1,25,500,aster-new,0.0206
50000000,0,1,250,100,aster-new,0.0206
50000000,0,1,250,25,aster-new,0.0309
50000000,0,1,250,50,aster-new,0.0412
50000000,0,1,250,500,aster-new,0.0206
50000000,0,1,50,100,aster-new,0.0206
50000000,0,1,50,25,aster-new,0.0825
50000000,0,1,50,50,aster-new,0.0722
50000000,0,1,50,500,aster-new,0.0206
50000000,0,2,100,100,aster-new,0.0619
50000000,0,2,100,25,aster-new,0.1237
50000000,0,2,100,50,aster-new,0.0722
50000000,0,2,100,500,aster-new,0.0206
50000000,0,2,25,100,aster-new,0.0928
50000000,0,2,25,25,aster-new,0.1546
50000000,0,2,25,50,aster-new,0.1134
50000000,0,2,25,500,aster-new,0.0515
50000000,0,2,250,100,aster-new,0.0206
50000000,0,2,250,25,aster-new,0.0619
50000000,0,2,250,50,aster-new,0.0619
50000000,0,2,250,500,aster-new,0.0103
50000000,0,2,50,100,aster-new,0.1134
50000000,0,2,50,25,aster-new,0.1546
50000000,0,2,50,50,aster-new,0.1031
50000000,0,2,50,500,aster-new,0.0412
50000000,0,3,100,100,aster-new,0.0309
50000000,0,3,100,25,aster-new,0.0928
50000000,0,3,100,50,aster-new,0.0619
50000000,0,3,100,500,aster-new,0.0309
50000000,0,3,25,100,aster-new,0.0928
50000000,0,3,25,25,aster-new,0.1649
50000000,0,3,25,50,aster-new,0.1237
50000000,0,3,25,500,aster-new,0.0309
50000000,0,3,250,100,aster-new,0.0309
50000000,0,3,250,25,aster-new,0.0412
50000000,0,3,250,50,aster-new,0.0206
50000000,0,3,250,500,aster-new,0.0309
50000000,0,3,50,100,aster-new,0.0412
50000000,0,3,50,25,aster-new,0.0928
50000000,0,3,50,50,aster-new,0.0928
50000000,0,3,50,500,aster-new,0.0103
50000000,0,4,100,100,aster-new,0.0309
50000000,0,4,100,25,aster-new,0.0825
50000000,0,4,100,50,aster-new,0.0515
50000000,0,4,100,500,aster-new,0
50000000,0,4,25,100,aster-new,0.0928
50000000,0,4,25,25,aster-new,0.1237
50000000,0,4,25,50,aster-new,0.1546
50000000,0,4,25,500,aster-new,0.0515
50000000,0,4,250,100,aster-new,0
50000000,0,4,250,25,aster-new,0.0619
50000000,0,4,250,50,aster-new,0
50000000,0,4,250,500,aster-new,0.0103
50000000,0,4,50,100,aster-new,0.0412
50000000,0,4,50,25,aster-new,0.1237
50000000,0,4,50,50,aster-new,0.0412
50000000,0,4,50,500,aster-new,0.0103
50000000,0,5,100,100,aster-new,0.0515
50000000,0,5,100,25,aster-new,0.0825
50000000,0,5,100,50,aster-new,0.1031
50000000,0,5,100,500,aster-new,0.0206
50000000,0,5,25,100,aster-new,0.1031
50000000,0,5,25,25,aster-new,0.2474
50000000,0,5,25,50,aster-new,0.1753
50000000,0,5,25,500,aster-new,0.0619
50000000,0,5,250,100,aster-new,0.0309
50000000,0,5,250,25,aster-new,0.0928
50000000,0,5,250,50,aster-new,0.0619
50000000,0,5,250,500,aster-new,0.0103
50000000,0,5,50,100,aster-new,0.0103
50000000,0,5,50,25,aster-new,0.1856
50000000,0,5,50,50,aster-new,0.0928
50000000,0,5,50,500,aster-new,0.0412
50000000,0,6,100,100,aster-new,0.0515
50000000,0,6,100,25,aster-new,0.1134
50000000,0,6,100,50,aster-new,0.0515
50000000,0,6,100,500,aster-new,0.0412
50000000,0,6,25,100,aster-new,0.0928
50000000,0,6,25,25,aster-new,0.1856
50000000,0,6,25,50,aster-new,0.1237
50000000,0,6,25,500,aster-new,0.0515
50000000,0,6,250,100,aster-new,0.0309
50000000,0,6,250,25,aster-new,0.0619
50000000,0,6,250,50,aster-new,0.0309
50000000,0,6,250,500,aster-new,0
50000000,0,6,50,100,aster-new,0.0619
50000000,0,6,50,25,aster-new,0.1546
50000000,0,6,50,50,aster-new,0.1031
50000000,0,6,50,500,aster-new,0.0412
50000000,0,7,100,100,aster-new,0.0309
50000000,0,7,100,25,aster-new,0.0412
50000000,0,7,100,50,aster-new,0.0206
50000000,0,7,100,500,aster-new,0.0103
50000000,0,7,25,100,aster-new,0.0412
50000000,0,7,25,25,aster-new,0.134
50000000,0,7,25,50,aster-new,0.0722
50000000,0,7,25,500,aster-new,0.0206
50000000,0,7,250,100,aster-new,0.0309
50000000,0,7,250,25,aster-new,0.0412
50000000,0,7,250,50,aster-new,0.0206
50000000,0,7,250,500,aster-new,0
50000000,0,7,50,100,aster-new,0.0515
50000000,0,7,50,25,aster-new,0.1134
50000000,0,7,50,50,aster-new,0.0825
50000000,0,7,50,500,aster-new,0.0309
50000000,0,8,100,100,aster-new,0.0103
50000000,0,8,100,25,aster-new,0.0309
50000000,0,8,100,50,aster-new,0.0103
50000000,0,8,100,500,aster-new,0.0103
50000000,0,8,25,100,aster-new,0.0722
50000000,0,8,25,25,aster-new,0.134
50000000,0,8,25,50,aster-new,0.0722
50000000,0,8,25,500,aster-new,0.0412
50000000,0,8,250,100,aster-new,0.0206
50000000,0,8,250,25,aster-new,0.0309
50000000,0,8,250,50,aster-new,0.0103
50000000,0,8,250,500,aster-new,0.0103
50000000,0,8,50,100,aster-new,0.0412
50000000,0,8,50,25,aster-new,0.1031
50000000,0,8,50,50,aster-new,0.0309
50000000,0,8,50,500,aster-new,0.0206
50000000,0,9,100,100,aster-new,0.0722
50000000,0,9,100,25,aster-new,0.0619
50000000,0,9,100,50,aster-new,0.0412
50000000,0,9,100,500,aster-new,0.0206
50000000,0,9,25,100,aster-new,0.1134
50000000,0,9,25,25,aster-new,0.1546
50000000,0,9,25,50,aster-new,0.134
50000000,0,9,25,500,aster-new,0.0515
50000000,0,9,250,100,aster-new,0.0206
50000000,0,9,250,25,aster-new,0.0619
50000000,0,9,250,50,aster-new,0.0515
50000000,0,9,250,500,aster-new,0.0103
50000000,0,9,50,100,aster-new,0.0722
50000000,0,9,50,25,aster-new,0.134
50000000,0,9,50,50,aster-new,0.1237
50000000,0,9,50,500,aster-new,0.0619
50000000,0,10,100,100,aster-new,0.0103
50000000,0,10,100,25,aster-new,0.0515
50000000,0,10,100,50,aster-new,0.0206
50000000,0,10,100,500,aster-new,0.0103
50000000,0,10,25,100,aster-new,0.1031
50000000,0,10,25,25,aster-new,0.2268
50000000,0,10,25,50,aster-new,0.1753
50000000,0,10,25,500,aster-new,0.0309
50000000,0,10,250,100,aster-new,0.0103
50000000,0,10,250,25,aster-new,0.0412
50000000,0,10,250,50,aster-new,0.0206
50000000,0,10,250,500,aster-new,0.0103
50000000,0,10,50,100,aster-new,0.0412
50000000,0,10,50,25,aster-new,0.1546
50000000,0,10,50,50,aster-new,0.1031
50000000,0,10,50,500,aster-new,0.0206
10000000,1E-10,1,100,100,aster-new,0.0309
10000000,1E-10,1,100,25,aster-new,0.0515
10000000,1E-10,1,100,50,aster-new,0.0309
10000000,1E-10,1,100,500,aster-new,0.0103
10000000,1E-10,1,25,100,aster-new,0.134
10000000,1E-10,1,25,25,aster-new,0.1753
10000000,1E-10,1,25,50,aster-new,0.134
10000000,1E-10,1,25,500,aster-new,0.0412
10000000,1E-10,1,250,100,aster-new,0.0103
10000000,1E-10,1,250,25,aster-new,0.0206
10000000,1E-10,1,250,50,aster-new,0.0103
10000000,1E-10,1,250,500,aster-new,0
10000000,1E-10,1,50,100,aster-new,0.0309
10000000,1E-10,1,50,25,aster-new,0.1134
10000000,1E-10,1,50,50,aster-new,0.0928
10000000,1E-10,1,50,500,aster-new,0.0309
10000000,1E-10,2,100,100,aster-new,0.0412
10000000,1E-10,2,100,25,aster-new,0.0619
10000000,1E-10,2,100,50,aster-new,0.0515
10000000,1E-10,2,100,500,aster-new,0.0103
10000000,1E-10,2,25,100,aster-new,0.0928
10000000,1E-10,2,25,25,aster-new,0.1546
10000000,1E-10,2,25,50,aster-new,0.0825
10000000,1E-10,2,25,500,aster-new,0.0412
10000000,1E-10,2,250,100,aster-new,0.0206
10000000,1E-10,2,250,25,aster-new,0.0206
10000000,1E-10,2,250,50,aster-new,0.0206
10000000,1E-10,2,250,500,aster-new,0.0103
10000000,1E-10,2,50,100,aster-new,0.0412
10000000,1E-10,2,50,25,aster-new,0.1134
10000000,1E-10,2,50,50,aster-new,0.0825
10000000,1E-10,2,50,500,aster-new,0.0103
10000000,1E-10,3,100,100,aster-new,0.0309
10000000,1E-10,3,100,25,aster-new,0.0515
10000000,1E-10,3,100,50,aster-new,0.0412
10000000,1E-10,3,100,500,aster-new,0.0103
10000000,1E-10,3,25,100,aster-new,0.0825
10000000,1E-10,3,25,25,aster-new,0.1856
10000000,1E-10,3,25,50,aster-new,0.1443
10000000,1E-10,3,25,500,aster-new,0.0103
10000000,1E-10,3,250,100,aster-new,0
10000000,1E-10,3,250,25,aster-new,0.0722
10000000,1E-10,3,250,50,aster-new,0.0206
10000000,1E-10,3,250,500,aster-new,0
10000000,1E-10,3,50,100,aster-new,0.0206
10000000,1E-10,3,50,25,aster-new,0.0928
10000000,1E-10,3,50,50,aster-new,0.0412
10000000,1E-10,3,50,500,aster-new,0
10000000,1E-10,4,100,100,aster-new,0.0412
10000000,1E-10,4,100,25,aster-new,0.0515
10000000,1E-10,4,100,50,aster-new,0.0515
10000000,1E-10,4,100,500,aster-new,0.0103
10000000,1E-10,4,25,100,aster-new,0.0825
10000000,1E-10,4,25,25,aster-new,0.1237
10000000,1E-10,4,25,50,aster-new,0.0722
10000000,1E-10,4,25,500,aster-new,0.0309
10000000,1E-10,4,250,100,aster-new,0.0206
10000000,1E-10,4,250,25,aster-new,0.0412
10000000,1E-10,4,250,50,aster-new,0.0309
10000000,1E-10,4,250,500,aster-new,0.0103
10000000,1E-10,4,50,100,aster-new,0.0619
10000000,1E-10,4,50,25,aster-new,0.0825
10000000,1E-10,4,50,50,aster-new,0.0928
10000000,1E-10,4,50,500,aster-new,0.0309
10000000,1E-10,5,100,100,aster-new,0.0206
10000000,1E-10,5,100,25,aster-new,0.0309
10000000,1E-10,5,100,50,aster-new,0.0309
10000000,1E-10,5,100,500,aster-new,0.0103
10000000,1E-10,5,25,100,aster-new,0.0412
10000000,1E-10,5,25,25,aster-new,0.0928
10000000,1E-10,5,25,50,aster-new,0.0722
10000000,1E-10,5,25,500,aster-new,0.0206
10000000,1E-10,5,250,100,aster-new,0
10000000,1E-10,5,250,25,aster-new,0
10000000,1E-10,5,250,50,aster-new,0
10000000,1E-10,5,250,500,aster-new,0
10000000,1E-10,5,50,100,aster-new,0.0515
10000000,1E-10,5,50,25,aster-new,0.0412
10000000,1E-10,5,50,50,aster-new,0.0515
10000000,1E-10,5,50,500,aster-new,0.0206
10000000,1E-10,6,100,100,aster-new,0.0412
10000000,1E-10,6,100,25,aster-new,0.0722
10000000,1E-10,6,100,50,aster-new,0.0515
10000000,1E-10,6,100,500,aster-new,0.0206
10000000,1E-10,6,25,100,aster-new,0.0928
10000000,1E-10,6,25,25,aster-new,0.2062
10000000,1E-10,6,25,50,aster-new,0.134
10000000,1E-10,6,25,500,aster-new,0.0309
10000000,1E-10,6,250,100,aster-new,0.0103
10000000,1E-10,6,250,25,aster-new,0.0412
10000000,1E-10,6,250,50,aster-new,0.0412
10000000,1E-10,6,250,500,aster-new,0.0103
10000000,1E-10,6,50,100,aster-new,0.0515
10000000,1E-10,6,50,25,aster-new,0.1134
10000000,1E-10,6,50,50,aster-new,0.0825
10000000,1E-10,6,50,500,aster-new,0.0412
10000000,1E-10,7,100,100,aster-new,0.0103
10000000,1E-10,7,100,25,aster-new,0.0412
10000000,1E-10,7,100,50,aster-new,0.0515
10000000,1E-10,7,100,500,aster-new,0.0103
10000000,1E-10,7,25,100,aster-new,0.0619
10000000,1E-10,7,25,25,aster-new,0.1856
10000000,1E-10,7,25,50,aster-new,0.1134
10000000,1E-10,7,25,500,aster-new,0.0619
10000000,1E-10,7,250,100,aster-new,0
10000000,1E-10,7,250,25,aster-new,0.0206
10000000,1E-10,7,250,50,aster-new,0.0412
10000000,1E-10,7,250,500,aster-new,0
10000000,1E-10,7,50,100,aster-new,0.0206
10000000,1E-10,7,50,25,aster-new,0.0928
10000000,1E-10,7,50,50,aster-new,0.0412
10000000,1E-10,7,50,500,aster-new,0.0206
10000000,1E-10,8,100,100,aster-new,0.0309
10000000,1E-10,8,100,25,aster-new,0.0825
10000000,1E-10,8,100,50,aster-new,0.0515
10000000,1E-10,8,100,500,aster-new,0.0103
10000000,1E-10,8,25,100,aster-new,0.0928
10000000,1E-10,8,25,25,aster-new,0.2268
10000000,1E-10,8,25,50,aster-new,0.1443
10000000,1E-10,8,25,500,aster-new,0.0412
10000000,1E-10,8,250,100,aster-new,0.0103
10000000,1E-10,8,250,25,aster-new,0.0206
10000000,1E-10,8,250,50,aster-new,0.0412
10000000,1E-10,8,250,500,aster-new,0.0103
10000000,1E-10,8,50,100,aster-new,0.0412
10000000,1E-10,8,50,25,aster-new,0.1031
10000000,1E-10,8,50,50,aster-new,0.0619
10000000,1E-10,8,50,500,aster-new,0.0206
10000000,1E-10,9,100,100,aster-new,0.0309
10000000,1E-10,9,100,25,aster-new,0.0515
10000000,1E-10,9,100,50,aster-new,0.0412
10000000,1E-10,9,100,500,aster-new,0.0206
10000000,1E-10,9,25,100,aster-new,0.1134
10000000,1E-10,9,25,25,aster-new,0.2165
10000000,1E-10,9,25,50,aster-new,0.1753
10000000,1E-10,9,25,500,aster-new,0.0515
10000000,1E-10,9,250,100,aster-new,0.0206
10000000,1E-10,9,250,25,aster-new,0.0309
10000000,1E-10,9,250,50,aster-new,0.0309
10000000,1E-10,9,250,500,aster-new,0.0103
10000000,1E-10,9,50,100,aster-new,0.0619
10000000,1E-10,9,50,25,aster-new,0.1237
